epoch;loss;lr;momentum
0;6.912143230438232;0.1;0.9
0;6.8989644050598145;0.1;0.9
0;6.877686500549316;0.1;0.9
0;6.847386837005615;0.1;0.9
0;6.798533916473389;0.1;0.9
0;6.756195545196533;0.1;0.9
0;6.688783168792725;0.1;0.9
0;6.611019611358643;0.1;0.9
0;6.497859001159668;0.1;0.9
0;6.32988977432251;0.1;0.9
0;6.1413092613220215;0.1;0.9
0;5.874396800994873;0.1;0.9
0;5.606754779815674;0.1;0.9
0;5.110593795776367;0.1;0.9
0;4.603538990020752;0.1;0.9
0;4.0720977783203125;0.1;0.9
0;3.616055727005005;0.1;0.9
0;3.1323635578155518;0.1;0.9
0;2.4434239864349365;0.1;0.9
0;2.0558199882507324;0.1;0.9
0;2.6491050720214844;0.1;0.9
0;2.2117068767547607;0.1;0.9
0;2.313847541809082;0.1;0.9
0;2.4416143894195557;0.1;0.9
0;2.150139570236206;0.1;0.9
0;2.0758278369903564;0.1;0.9
0;2.9422059059143066;0.1;0.9
0;2.2265381813049316;0.1;0.9
0;2.2380807399749756;0.1;0.9
0;2.0956900119781494;0.1;0.9
0;2.3969507217407227;0.1;0.9
0;2.2779810428619385;0.1;0.9
0;2.1968910694122314;0.1;0.9
0;1.9329125881195068;0.1;0.9
0;2.160128593444824;0.1;0.9
0;2.1197001934051514;0.1;0.9
0;1.9845547676086426;0.1;0.9
0;1.9565131664276123;0.1;0.9
0;1.887902855873108;0.1;0.9
0;2.158812999725342;0.1;0.9
0;1.8656314611434937;0.1;0.9
0;1.8401366472244263;0.1;0.9
0;2.0979907512664795;0.1;0.9
0;2.072678804397583;0.1;0.9
0;1.6838529109954834;0.1;0.9
0;1.7080895900726318;0.1;0.9
0;2.0606656074523926;0.1;0.9
0;1.821129322052002;0.1;0.9
0;1.8796688318252563;0.1;0.9
0;1.932137370109558;0.1;0.9
0;1.8086299896240234;0.1;0.9
0;2.0853424072265625;0.1;0.9
0;1.8865697383880615;0.1;0.9
0;2.101543426513672;0.1;0.9
0;1.841715931892395;0.1;0.9
0;1.872438907623291;0.1;0.9
0;1.8995736837387085;0.1;0.9
0;2.054018020629883;0.1;0.9
0;1.852621078491211;0.1;0.9
0;1.8712670803070068;0.1;0.9
0;1.8158607482910156;0.1;0.9
0;1.8732291460037231;0.1;0.9
0;1.9327231645584106;0.1;0.9
0;1.831776738166809;0.1;0.9
0;1.9599226713180542;0.1;0.9
0;1.9337059259414673;0.1;0.9
0;1.7989189624786377;0.1;0.9
0;1.78389573097229;0.1;0.9
0;1.7544231414794922;0.1;0.9
0;1.6931710243225098;0.1;0.9
0;2.069148302078247;0.1;0.9
0;1.8909461498260498;0.1;0.9
0;1.7203259468078613;0.1;0.9
0;1.830476999282837;0.1;0.9
0;1.7758753299713135;0.1;0.9
0;1.9638009071350098;0.1;0.9
0;2.0289649963378906;0.1;0.9
0;1.8609777688980103;0.1;0.9
0;1.898751139640808;0.1;0.9
0;2.2297160625457764;0.1;0.9
0;1.9476407766342163;0.1;0.9
0;1.9030706882476807;0.1;0.9
0;1.8431249856948853;0.1;0.9
0;1.8841123580932617;0.1;0.9
0;1.9833601713180542;0.1;0.9
0;1.8489645719528198;0.1;0.9
0;1.7381348609924316;0.1;0.9
0;1.6512508392333984;0.1;0.9
0;1.8624203205108643;0.1;0.9
0;1.962438941001892;0.1;0.9
0;1.945797324180603;0.1;0.9
0;1.6946672201156616;0.1;0.9
0;1.7588995695114136;0.1;0.9
0;1.7645421028137207;0.1;0.9
0;1.7367855310440063;0.1;0.9
0;1.7435342073440552;0.1;0.9
0;1.6780065298080444;0.1;0.9
0;1.819215178489685;0.1;0.9
0;1.6544097661972046;0.1;0.9
0;1.7062560319900513;0.1;0.9
0;1.68389093875885;0.1;0.9
0;1.8017551898956299;0.1;0.9
0;1.6648653745651245;0.1;0.9
0;1.9444823265075684;0.1;0.9
0;1.8893039226531982;0.1;0.9
0;1.6221071481704712;0.1;0.9
0;1.6254596710205078;0.1;0.9
0;1.8173519372940063;0.1;0.9
0;1.8177403211593628;0.1;0.9
0;1.5631170272827148;0.1;0.9
0;1.840097188949585;0.1;0.9
0;1.744762659072876;0.1;0.9
0;1.7057052850723267;0.1;0.9
0;1.5693378448486328;0.1;0.9
0;1.686566710472107;0.1;0.9
0;1.8726954460144043;0.1;0.9
0;1.7068426609039307;0.1;0.9
0;1.6066008806228638;0.1;0.9
0;1.764569640159607;0.1;0.9
0;1.8969359397888184;0.1;0.9
0;1.8298054933547974;0.1;0.9
0;1.6860086917877197;0.1;0.9
0;1.8536494970321655;0.1;0.9
0;1.722412347793579;0.1;0.9
0;1.8408845663070679;0.1;0.9
0;1.7944639921188354;0.1;0.9
0;1.6817437410354614;0.1;0.9
0;1.6930705308914185;0.1;0.9
0;1.551506757736206;0.1;0.9
0;1.8009766340255737;0.1;0.9
0;1.8392537832260132;0.1;0.9
0;1.6589142084121704;0.1;0.9
0;1.9225618839263916;0.1;0.9
0;1.6933834552764893;0.1;0.9
0;1.7247450351715088;0.1;0.9
0;1.6312549114227295;0.1;0.9
0;1.7280054092407227;0.1;0.9
0;1.7582145929336548;0.1;0.9
0;1.6741560697555542;0.1;0.9
0;1.6439919471740723;0.1;0.9
0;1.9033819437026978;0.1;0.9
0;1.7109622955322266;0.1;0.9
0;1.7181521654129028;0.1;0.9
0;1.6717013120651245;0.1;0.9
0;1.581952452659607;0.1;0.9
0;1.5765604972839355;0.1;0.9
0;1.607016921043396;0.1;0.9
0;1.8993290662765503;0.1;0.9
0;1.6028186082839966;0.1;0.9
0;1.573980689048767;0.1;0.9
0;1.766851782798767;0.1;0.9
0;1.6764578819274902;0.1;0.9
0;1.818023443222046;0.1;0.9
0;1.5982930660247803;0.1;0.9
0;1.669882893562317;0.1;0.9
0;1.7252508401870728;0.1;0.9
0;1.8801136016845703;0.1;0.9
0;1.542248249053955;0.1;0.9
0;1.8348243236541748;0.1;0.9
0;1.9468539953231812;0.1;0.9
0;1.7967395782470703;0.1;0.9
0;1.564697504043579;0.1;0.9
0;1.5951611995697021;0.1;0.9
0;1.6947757005691528;0.1;0.9
0;1.5937061309814453;0.1;0.9
0;1.7324429750442505;0.1;0.9
0;1.6901755332946777;0.1;0.9
0;1.7263140678405762;0.1;0.9
0;1.5183300971984863;0.1;0.9
0;1.6323559284210205;0.1;0.9
0;1.6844111680984497;0.1;0.9
0;1.5729153156280518;0.1;0.9
0;1.6878623962402344;0.1;0.9
0;1.811103343963623;0.1;0.9
0;1.492324709892273;0.1;0.9
0;1.5263266563415527;0.1;0.9
0;1.3361045122146606;0.1;0.9
0;1.6186550855636597;0.1;0.9
0;1.6414300203323364;0.1;0.9
0;1.4988102912902832;0.1;0.9
0;1.5329705476760864;0.1;0.9
0;1.4780068397521973;0.1;0.9
0;1.5438247919082642;0.1;0.9
0;1.5710110664367676;0.1;0.9
0;1.5542536973953247;0.1;0.9
0;1.850589394569397;0.1;0.9
0;1.5533137321472168;0.1;0.9
0;1.6448938846588135;0.1;0.9
0;1.5906165838241577;0.1;0.9
0;1.55678391456604;0.1;0.9
