epoch;loss;lr;momentum
0;6.882907867431641;0.0001;0.9
0;6.883167266845703;0.0001;0.9
0;6.885430335998535;0.0001;0.9
0;6.885156631469727;0.0001;0.9
0;6.883856296539307;0.0001;0.9
0;6.883427619934082;0.0001;0.9
0;6.883143424987793;0.0001;0.9
0;6.883111476898193;0.0001;0.9
0;6.883132457733154;0.0001;0.9
0;6.882599830627441;0.0001;0.9
0;6.8823676109313965;0.0001;0.9
0;6.880087375640869;0.0001;0.9
0;6.881165504455566;0.0001;0.9
0;6.882972717285156;0.0001;0.9
0;6.882513999938965;0.0001;0.9
0;6.882111549377441;0.0001;0.9
0;6.881265163421631;0.0001;0.9
0;6.881748199462891;0.0001;0.9
0;6.883134841918945;0.0001;0.9
0;6.8818159103393555;0.0001;0.9
0;6.883719444274902;0.0001;0.9
0;6.882214546203613;0.0001;0.9
0;6.88074254989624;0.0001;0.9
0;6.880502223968506;0.0001;0.9
0;6.8814167976379395;0.0001;0.9
0;6.880638122558594;0.0001;0.9
0;6.881399154663086;0.0001;0.9
0;6.881194114685059;0.0001;0.9
0;6.882166385650635;0.0001;0.9
0;6.879666805267334;0.0001;0.9
0;6.878871917724609;0.0001;0.9
0;6.882297992706299;0.0001;0.9
0;6.880387783050537;0.0001;0.9
0;6.878984451293945;0.0001;0.9
0;6.883681297302246;0.0001;0.9
0;6.880799293518066;0.0001;0.9
0;6.880351543426514;0.0001;0.9
0;6.878072261810303;0.0001;0.9
0;6.877999305725098;0.0001;0.9
0;6.8784894943237305;0.0001;0.9
0;6.879559516906738;0.0001;0.9
0;6.879347324371338;0.0001;0.9
0;6.88023042678833;0.0001;0.9
0;6.880945205688477;0.0001;0.9
0;6.880407810211182;0.0001;0.9
0;6.879044055938721;0.0001;0.9
0;6.8810954093933105;0.0001;0.9
0;6.880553722381592;0.0001;0.9
0;6.880463123321533;0.0001;0.9
0;6.876784801483154;0.0001;0.9
0;6.878052234649658;0.0001;0.9
0;6.877686023712158;0.0001;0.9
0;6.877400875091553;0.0001;0.9
0;6.878232002258301;0.0001;0.9
0;6.879179954528809;0.0001;0.9
0;6.878591537475586;0.0001;0.9
0;6.877914905548096;0.0001;0.9
0;6.876570224761963;0.0001;0.9
0;6.877242088317871;0.0001;0.9
0;6.878475189208984;0.0001;0.9
0;6.878065586090088;0.0001;0.9
0;6.876599311828613;0.0001;0.9
0;6.876241207122803;0.0001;0.9
0;6.87643575668335;0.0001;0.9
0;6.877114772796631;0.0001;0.9
0;6.877838611602783;0.0001;0.9
0;6.878015518188477;0.0001;0.9
0;6.878762245178223;0.0001;0.9
0;6.8759331703186035;0.0001;0.9
0;6.876922607421875;0.0001;0.9
0;6.874413013458252;0.0001;0.9
0;6.876142978668213;0.0001;0.9
0;6.876267910003662;0.0001;0.9
0;6.875453472137451;0.0001;0.9
0;6.873996734619141;0.0001;0.9
0;6.875344276428223;0.0001;0.9
0;6.875442028045654;0.0001;0.9
0;6.876572608947754;0.0001;0.9
0;6.876461029052734;0.0001;0.9
0;6.875805854797363;0.0001;0.9
0;6.876254558563232;0.0001;0.9
0;6.873873710632324;0.0001;0.9
0;6.8736891746521;0.0001;0.9
0;6.874791145324707;0.0001;0.9
0;6.877352714538574;0.0001;0.9
0;6.875189304351807;0.0001;0.9
0;6.875722408294678;0.0001;0.9
0;6.875760078430176;0.0001;0.9
0;6.875022888183594;0.0001;0.9
0;6.874743461608887;0.0001;0.9
0;6.874525547027588;0.0001;0.9
0;6.874781131744385;0.0001;0.9
0;6.8749542236328125;0.0001;0.9
0;6.873955249786377;0.0001;0.9
0;6.874350070953369;0.0001;0.9
0;6.873574256896973;0.0001;0.9
0;6.873474597930908;0.0001;0.9
0;6.874136447906494;0.0001;0.9
0;6.873045921325684;0.0001;0.9
0;6.87351655960083;0.0001;0.9
0;6.871780872344971;0.0001;0.9
0;6.875014781951904;0.0001;0.9
0;6.870316505432129;0.0001;0.9
0;6.871889114379883;0.0001;0.9
0;6.871675968170166;0.0001;0.9
0;6.872448444366455;0.0001;0.9
0;6.873571395874023;0.0001;0.9
0;6.8744096755981445;0.0001;0.9
0;6.873383522033691;0.0001;0.9
0;6.872589588165283;0.0001;0.9
0;6.872526168823242;0.0001;0.9
0;6.870771408081055;0.0001;0.9
0;6.872786045074463;0.0001;0.9
0;6.871444225311279;0.0001;0.9
0;6.8700480461120605;0.0001;0.9
0;6.872739791870117;0.0001;0.9
0;6.8715715408325195;0.0001;0.9
0;6.871057033538818;0.0001;0.9
0;6.869189262390137;0.0001;0.9
0;6.872437000274658;0.0001;0.9
0;6.872284889221191;0.0001;0.9
0;6.872783184051514;0.0001;0.9
0;6.871042728424072;0.0001;0.9
0;6.868936061859131;0.0001;0.9
0;6.871063709259033;0.0001;0.9
0;6.870215892791748;0.0001;0.9
0;6.872808456420898;0.0001;0.9
0;6.87186861038208;0.0001;0.9
0;6.871554851531982;0.0001;0.9
0;6.870473384857178;0.0001;0.9
0;6.869758129119873;0.0001;0.9
0;6.869021892547607;0.0001;0.9
0;6.871967792510986;0.0001;0.9
0;6.870506763458252;0.0001;0.9
0;6.871151924133301;0.0001;0.9
0;6.868131160736084;0.0001;0.9
0;6.870643615722656;0.0001;0.9
0;6.868807315826416;0.0001;0.9
0;6.86864709854126;0.0001;0.9
0;6.868819713592529;0.0001;0.9
0;6.869295120239258;0.0001;0.9
0;6.867576599121094;0.0001;0.9
0;6.868556976318359;0.0001;0.9
0;6.868210315704346;0.0001;0.9
0;6.868504047393799;0.0001;0.9
0;6.867876052856445;0.0001;0.9
0;6.868749141693115;0.0001;0.9
0;6.867708683013916;0.0001;0.9
0;6.868985176086426;0.0001;0.9
0;6.868915557861328;0.0001;0.9
0;6.866186618804932;0.0001;0.9
0;6.870143413543701;0.0001;0.9
0;6.868358612060547;0.0001;0.9
0;6.868680477142334;0.0001;0.9
0;6.867314338684082;0.0001;0.9
0;6.865860462188721;0.0001;0.9
0;6.8685479164123535;0.0001;0.9
0;6.867077827453613;0.0001;0.9
0;6.8667731285095215;0.0001;0.9
0;6.866413593292236;0.0001;0.9
0;6.866816520690918;0.0001;0.9
0;6.867726802825928;0.0001;0.9
0;6.866305351257324;0.0001;0.9
0;6.866275787353516;0.0001;0.9
0;6.868035793304443;0.0001;0.9
0;6.8653883934021;0.0001;0.9
0;6.866452217102051;0.0001;0.9
0;6.865816593170166;0.0001;0.9
0;6.866996765136719;0.0001;0.9
0;6.866815567016602;0.0001;0.9
0;6.865536689758301;0.0001;0.9
0;6.864979267120361;0.0001;0.9
0;6.86571741104126;0.0001;0.9
0;6.865880012512207;0.0001;0.9
0;6.866824150085449;0.0001;0.9
0;6.865314960479736;0.0001;0.9
0;6.8661370277404785;0.0001;0.9
0;6.864223957061768;0.0001;0.9
0;6.864428997039795;0.0001;0.9
0;6.864194869995117;0.0001;0.9
0;6.865310192108154;0.0001;0.9
0;6.866142749786377;0.0001;0.9
0;6.865683078765869;0.0001;0.9
0;6.864654064178467;0.0001;0.9
0;6.865939140319824;0.0001;0.9
0;6.8651323318481445;0.0001;0.9
0;6.864184856414795;0.0001;0.9
0;6.864384651184082;0.0001;0.9
0;6.862496852874756;0.0001;0.9
0;6.863497734069824;0.0001;0.9
0;6.863677024841309;0.0001;0.9
0;6.862527847290039;0.0001;0.9
0;6.863687038421631;0.0001;0.9
0;6.862592697143555;0.0001;0.9
0;6.86245059967041;0.0001;0.9
0;6.863473415374756;0.0001;0.9
0;6.862329483032227;0.0001;0.9
0;6.861242771148682;0.0001;0.9
0;6.8628129959106445;0.0001;0.9
0;6.862438678741455;0.0001;0.9
0;6.862257480621338;0.0001;0.9
0;6.862150192260742;0.0001;0.9
0;6.863041400909424;0.0001;0.9
0;6.8632354736328125;0.0001;0.9
0;6.862769603729248;0.0001;0.9
0;6.863360404968262;0.0001;0.9
0;6.862207889556885;0.0001;0.9
0;6.860535621643066;0.0001;0.9
0;6.860494613647461;0.0001;0.9
0;6.862123012542725;0.0001;0.9
0;6.861711025238037;0.0001;0.9
0;6.859426975250244;0.0001;0.9
0;6.861337661743164;0.0001;0.9
0;6.862484931945801;0.0001;0.9
0;6.859658241271973;0.0001;0.9
0;6.8623857498168945;0.0001;0.9
0;6.861281394958496;0.0001;0.9
0;6.861044406890869;0.0001;0.9
0;6.859095573425293;0.0001;0.9
0;6.861904144287109;0.0001;0.9
0;6.8571696281433105;0.0001;0.9
0;6.860252380371094;0.0001;0.9
0;6.86188268661499;0.0001;0.9
0;6.859421730041504;0.0001;0.9
0;6.8605194091796875;0.0001;0.9
0;6.858713626861572;0.0001;0.9
0;6.859519004821777;0.0001;0.9
0;6.860229015350342;0.0001;0.9
0;6.860983848571777;0.0001;0.9
0;6.85948371887207;0.0001;0.9
0;6.859983921051025;0.0001;0.9
0;6.859723091125488;0.0001;0.9
0;6.8577141761779785;0.0001;0.9
0;6.859666347503662;0.0001;0.9
0;6.858656883239746;0.0001;0.9
0;6.857595920562744;0.0001;0.9
0;6.858669757843018;0.0001;0.9
0;6.860711574554443;0.0001;0.9
0;6.858931541442871;0.0001;0.9
0;6.858932018280029;0.0001;0.9
0;6.85936164855957;0.0001;0.9
0;6.857329368591309;0.0001;0.9
0;6.858935356140137;0.0001;0.9
0;6.858846664428711;0.0001;0.9
0;6.8596720695495605;0.0001;0.9
0;6.857224941253662;0.0001;0.9
0;6.858458518981934;0.0001;0.9
0;6.857882499694824;0.0001;0.9
0;6.856400489807129;0.0001;0.9
0;6.8583083152771;0.0001;0.9
0;6.8564348220825195;0.0001;0.9
0;6.859207630157471;0.0001;0.9
0;6.858635902404785;0.0001;0.9
0;6.857062339782715;0.0001;0.9
0;6.856664180755615;0.0001;0.9
0;6.857322692871094;0.0001;0.9
0;6.856672763824463;0.0001;0.9
0;6.856430530548096;0.0001;0.9
0;6.855493545532227;0.0001;0.9
0;6.85874080657959;0.0001;0.9
0;6.856168746948242;0.0001;0.9
0;6.857236385345459;0.0001;0.9
0;6.856363773345947;0.0001;0.9
0;6.856629371643066;0.0001;0.9
0;6.855051040649414;0.0001;0.9
0;6.854182243347168;0.0001;0.9
0;6.855545520782471;0.0001;0.9
0;6.85978364944458;0.0001;0.9
0;6.855796813964844;0.0001;0.9
0;6.855051040649414;0.0001;0.9
0;6.856261730194092;0.0001;0.9
0;6.855782508850098;0.0001;0.9
0;6.857762813568115;0.0001;0.9
0;6.855183124542236;0.0001;0.9
0;6.855640888214111;0.0001;0.9
0;6.855647087097168;0.0001;0.9
0;6.854649066925049;0.0001;0.9
0;6.854269981384277;0.0001;0.9
0;6.855260848999023;0.0001;0.9
0;6.853777885437012;0.0001;0.9
0;6.853558540344238;0.0001;0.9
0;6.854156494140625;0.0001;0.9
0;6.852513313293457;0.0001;0.9
0;6.854466438293457;0.0001;0.9
0;6.853314399719238;0.0001;0.9
0;6.854432106018066;0.0001;0.9
0;6.852431297302246;0.0001;0.9
0;6.852456092834473;0.0001;0.9
0;6.8563361167907715;0.0001;0.9
0;6.8535871505737305;0.0001;0.9
0;6.854005813598633;0.0001;0.9
0;6.854437828063965;0.0001;0.9
0;6.851169586181641;0.0001;0.9
0;6.851047515869141;0.0001;0.9
0;6.85144567489624;0.0001;0.9
0;6.854957580566406;0.0001;0.9
0;6.854250431060791;0.0001;0.9
0;6.85244607925415;0.0001;0.9
0;6.852067947387695;0.0001;0.9
0;6.850985050201416;0.0001;0.9
0;6.8510661125183105;0.0001;0.9
0;6.85239839553833;0.0001;0.9
0;6.851600646972656;0.0001;0.9
0;6.8514251708984375;0.0001;0.9
0;6.8497772216796875;0.0001;0.9
0;6.852606773376465;0.0001;0.9
0;6.851709365844727;0.0001;0.9
0;6.8502278327941895;0.0001;0.9
0;6.850686550140381;0.0001;0.9
0;6.851215362548828;0.0001;0.9
0;6.8512773513793945;0.0001;0.9
0;6.850928783416748;0.0001;0.9
0;6.851322174072266;0.0001;0.9
0;6.8509931564331055;0.0001;0.9
0;6.8533549308776855;0.0001;0.9
0;6.852277755737305;0.0001;0.9
0;6.850838661193848;0.0001;0.9
0;6.850673198699951;0.0001;0.9
0;6.84927225112915;0.0001;0.9
0;6.849388122558594;0.0001;0.9
0;6.851014137268066;0.0001;0.9
0;6.851633071899414;0.0001;0.9
0;6.85058069229126;0.0001;0.9
0;6.8490729331970215;0.0001;0.9
0;6.849529266357422;0.0001;0.9
0;6.8470354080200195;0.0001;0.9
0;6.849186897277832;0.0001;0.9
0;6.849348545074463;0.0001;0.9
0;6.849593162536621;0.0001;0.9
0;6.849231719970703;0.0001;0.9
0;6.846844673156738;0.0001;0.9
0;6.847439765930176;0.0001;0.9
0;6.848016738891602;0.0001;0.9
0;6.8488287925720215;0.0001;0.9
0;6.8510541915893555;0.0001;0.9
0;6.848935604095459;0.0001;0.9
0;6.849043369293213;0.0001;0.9
0;6.848090171813965;0.0001;0.9
0;6.848850250244141;0.0001;0.9
0;6.847476005554199;0.0001;0.9
0;6.847007751464844;0.0001;0.9
0;6.846635818481445;0.0001;0.9
0;6.848300457000732;0.0001;0.9
0;6.846912860870361;0.0001;0.9
0;6.848359107971191;0.0001;0.9
0;6.848519802093506;0.0001;0.9
0;6.847395896911621;0.0001;0.9
0;6.847662448883057;0.0001;0.9
0;6.844820022583008;0.0001;0.9
0;6.848006248474121;0.0001;0.9
0;6.8461174964904785;0.0001;0.9
0;6.8465752601623535;0.0001;0.9
0;6.845337867736816;0.0001;0.9
0;6.844978332519531;0.0001;0.9
0;6.845733165740967;0.0001;0.9
0;6.848324298858643;0.0001;0.9
0;6.845114231109619;0.0001;0.9
0;6.846456527709961;0.0001;0.9
0;6.846419811248779;0.0001;0.9
0;6.846075057983398;0.0001;0.9
0;6.844394207000732;0.0001;0.9
0;6.8457536697387695;0.0001;0.9
0;6.8452677726745605;0.0001;0.9
0;6.846126556396484;0.0001;0.9
0;6.8449249267578125;0.0001;0.9
0;6.845521450042725;0.0001;0.9
0;6.845180034637451;0.0001;0.9
0;6.844470500946045;0.0001;0.9
0;6.84370231628418;0.0001;0.9
0;6.843893051147461;0.0001;0.9
0;6.844119548797607;0.0001;0.9
0;6.843084335327148;0.0001;0.9
0;6.8435587882995605;0.0001;0.9
0;6.844541549682617;0.0001;0.9
0;6.844024181365967;0.0001;0.9
0;6.8420820236206055;0.0001;0.9
0;6.844437599182129;0.0001;0.9
0;6.842710971832275;0.0001;0.9
0;6.8448381423950195;0.0001;0.9
0;6.8456902503967285;0.0001;0.9
0;6.844393730163574;0.0001;0.9
0;6.844295501708984;0.0001;0.9
0;6.841226100921631;0.0001;0.9
0;6.841000080108643;0.0001;0.9
0;6.843596935272217;0.0001;0.9
0;6.843034744262695;0.0001;0.9
0;6.844631671905518;0.0001;0.9
0;6.843675136566162;0.0001;0.9
0;6.842611312866211;0.0001;0.9
0;6.843171119689941;0.0001;0.9
0;6.8422346115112305;0.0001;0.9
0;6.843465805053711;0.0001;0.9
0;6.841181755065918;0.0001;0.9
0;6.842586994171143;0.0001;0.9
0;6.841200351715088;0.0001;0.9
0;6.84168815612793;0.0001;0.9
0;6.8411455154418945;0.0001;0.9
0;6.8417463302612305;0.0001;0.9
0;6.841986179351807;0.0001;0.9
0;6.842845916748047;0.0001;0.9
0;6.84134578704834;0.0001;0.9
0;6.841289520263672;0.0001;0.9
0;6.8414788246154785;0.0001;0.9
0;6.842156887054443;0.0001;0.9
0;6.840315818786621;0.0001;0.9
0;6.840445041656494;0.0001;0.9
0;6.8420023918151855;0.0001;0.9
0;6.839899063110352;0.0001;0.9
0;6.843080997467041;0.0001;0.9
0;6.842531204223633;0.0001;0.9
0;6.841267108917236;0.0001;0.9
0;6.839792251586914;0.0001;0.9
0;6.83907413482666;0.0001;0.9
0;6.83993673324585;0.0001;0.9
0;6.8406877517700195;0.0001;0.9
0;6.841098785400391;0.0001;0.9
0;6.839203357696533;0.0001;0.9
0;6.839221954345703;0.0001;0.9
0;6.8413472175598145;0.0001;0.9
0;6.837342262268066;0.0001;0.9
0;6.839846134185791;0.0001;0.9
0;6.839473724365234;0.0001;0.9
0;6.839404582977295;0.0001;0.9
0;6.838531494140625;0.0001;0.9
0;6.8372015953063965;0.0001;0.9
0;6.838606834411621;0.0001;0.9
0;6.8390655517578125;0.0001;0.9
0;6.838533878326416;0.0001;0.9
0;6.8395233154296875;0.0001;0.9
0;6.839112758636475;0.0001;0.9
0;6.837305545806885;0.0001;0.9
0;6.838184356689453;0.0001;0.9
0;6.83700704574585;0.0001;0.9
0;6.838608741760254;0.0001;0.9
0;6.838837623596191;0.0001;0.9
0;6.83889102935791;0.0001;0.9
0;6.839901924133301;0.0001;0.9
0;6.838561534881592;0.0001;0.9
0;6.835703372955322;0.0001;0.9
0;6.83726692199707;0.0001;0.9
0;6.835610866546631;0.0001;0.9
0;6.836601734161377;0.0001;0.9
0;6.836638450622559;0.0001;0.9
0;6.839139461517334;0.0001;0.9
0;6.838206768035889;0.0001;0.9
0;6.83584451675415;0.0001;0.9
0;6.838864326477051;0.0001;0.9
0;6.835971355438232;0.0001;0.9
0;6.835058689117432;0.0001;0.9
0;6.835323333740234;0.0001;0.9
0;6.8355207443237305;0.0001;0.9
0;6.836004257202148;0.0001;0.9
0;6.836772918701172;0.0001;0.9
0;6.83791971206665;0.0001;0.9
0;6.836742401123047;0.0001;0.9
0;6.837405681610107;0.0001;0.9
0;6.834757328033447;0.0001;0.9
0;6.835867404937744;0.0001;0.9
0;6.833927631378174;0.0001;0.9
0;6.835525989532471;0.0001;0.9
0;6.834744453430176;0.0001;0.9
0;6.83499813079834;0.0001;0.9
0;6.835825443267822;0.0001;0.9
0;6.835484504699707;0.0001;0.9
0;6.834311485290527;0.0001;0.9
0;6.833681583404541;0.0001;0.9
0;6.835751056671143;0.0001;0.9
0;6.832919597625732;0.0001;0.9
0;6.835293292999268;0.0001;0.9
0;6.8346662521362305;0.0001;0.9
0;6.834113121032715;0.0001;0.9
0;6.833827495574951;0.0001;0.9
0;6.835254669189453;0.0001;0.9
0;6.834559917449951;0.0001;0.9
0;6.834822654724121;0.0001;0.9
0;6.8321075439453125;0.0001;0.9
0;6.834187030792236;0.0001;0.9
0;6.8344879150390625;0.0001;0.9
0;6.833081245422363;0.0001;0.9
0;6.8331451416015625;0.0001;0.9
0;6.833285808563232;0.0001;0.9
0;6.832196235656738;0.0001;0.9
0;6.830608367919922;0.0001;0.9
0;6.833797931671143;0.0001;0.9
0;6.83303165435791;0.0001;0.9
0;6.829761981964111;0.0001;0.9
0;6.832850456237793;0.0001;0.9
0;6.834575653076172;0.0001;0.9
0;6.831958770751953;0.0001;0.9
0;6.833499908447266;0.0001;0.9
0;6.830472469329834;0.0001;0.9
0;6.832314968109131;0.0001;0.9
0;6.831015110015869;0.0001;0.9
0;6.831338405609131;0.0001;0.9
0;6.830409049987793;0.0001;0.9
0;6.832261085510254;0.0001;0.9
0;6.8336052894592285;0.0001;0.9
0;6.8313307762146;0.0001;0.9
0;6.832084655761719;0.0001;0.9
0;6.829363822937012;0.0001;0.9
0;6.831376075744629;0.0001;0.9
0;6.830634593963623;0.0001;0.9
0;6.831685543060303;0.0001;0.9
0;6.828449726104736;0.0001;0.9
0;6.8310980796813965;0.0001;0.9
0;6.8313469886779785;0.0001;0.9
0;6.831081867218018;0.0001;0.9
0;6.830905914306641;0.0001;0.9
0;6.8303937911987305;0.0001;0.9
0;6.829325199127197;0.0001;0.9
0;6.830471038818359;0.0001;0.9
0;6.828789234161377;0.0001;0.9
0;6.830936431884766;0.0001;0.9
0;6.82864236831665;0.0001;0.9
0;6.83053731918335;0.0001;0.9
0;6.83099365234375;0.0001;0.9
0;6.8293137550354;0.0001;0.9
0;6.830581188201904;0.0001;0.9
0;6.82731819152832;0.0001;0.9
0;6.8281731605529785;0.0001;0.9
0;6.830061912536621;0.0001;0.9
0;6.829440593719482;0.0001;0.9
0;6.828876972198486;0.0001;0.9
0;6.829072952270508;0.0001;0.9
0;6.828666687011719;0.0001;0.9
0;6.828948974609375;0.0001;0.9
0;6.8281402587890625;0.0001;0.9
0;6.827695846557617;0.0001;0.9
0;6.827264308929443;0.0001;0.9
0;6.82653284072876;0.0001;0.9
0;6.826999664306641;0.0001;0.9
0;6.827770233154297;0.0001;0.9
